t,name,team,level,is_dead,lane_role,kills,deaths,assists,cs,gold,hp_pct,will_die_10s
13.192797660827637,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
13.192797660827637,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
13.192797660827637,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
13.192797660827637,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
14.544737815856934,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
14.544737815856934,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
14.544737815856934,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
14.544737815856934,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
15.829410552978516,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
15.829410552978516,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
15.829410552978516,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
15.829410552978516,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
16.85857391357422,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
16.85857391357422,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
16.85857391357422,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
16.85857391357422,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
17.892240524291992,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
17.892240524291992,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
17.892240524291992,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
17.892240524291992,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
18.941417694091797,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
18.941417694091797,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
18.941417694091797,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
18.941417694091797,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
19.98870086669922,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
19.98870086669922,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
19.98870086669922,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
19.98870086669922,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
21.02016258239746,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
21.02016258239746,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
21.02016258239746,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
21.02016258239746,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
22.061458587646484,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
22.061458587646484,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
22.061458587646484,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
22.061458587646484,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
23.10080909729004,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
23.10080909729004,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
23.10080909729004,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
23.10080909729004,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
24.159893035888672,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
24.159893035888672,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
24.159893035888672,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
24.159893035888672,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
25.193645477294922,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
25.193645477294922,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
25.193645477294922,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
25.193645477294922,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
26.226533889770508,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
26.226533889770508,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
26.226533889770508,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
26.226533889770508,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
27.279924392700195,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
27.279924392700195,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
27.279924392700195,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
27.279924392700195,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
28.341064453125,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
28.341064453125,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
28.341064453125,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
28.341064453125,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
29.400358200073242,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
29.400358200073242,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
29.400358200073242,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
29.400358200073242,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
30.455463409423828,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
30.455463409423828,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
30.455463409423828,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
30.455463409423828,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
31.504314422607422,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
31.504314422607422,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
31.504314422607422,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
31.504314422607422,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
32.56569290161133,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
32.56569290161133,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
32.56569290161133,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
32.56569290161133,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
33.61065673828125,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
33.61065673828125,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
33.61065673828125,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
33.61065673828125,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
34.66838455200195,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
34.66838455200195,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
34.66838455200195,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
34.66838455200195,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
35.73424530029297,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
35.73424530029297,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
35.73424530029297,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
35.73424530029297,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
36.80059051513672,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
36.80059051513672,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
36.80059051513672,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
36.80059051513672,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
37.84238815307617,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
37.84238815307617,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
37.84238815307617,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
37.84238815307617,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
38.87691116333008,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
38.87691116333008,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
38.87691116333008,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
38.87691116333008,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
39.9073600769043,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
39.9073600769043,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
39.9073600769043,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
39.9073600769043,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
40.95969009399414,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
40.95969009399414,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
40.95969009399414,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
40.95969009399414,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
42.01500701904297,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
42.01500701904297,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
42.01500701904297,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
42.01500701904297,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
43.054996490478516,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
43.054996490478516,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
43.054996490478516,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
43.054996490478516,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
44.1051139831543,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
44.1051139831543,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
44.1051139831543,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
44.1051139831543,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
45.16897201538086,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
45.16897201538086,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
45.16897201538086,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
45.16897201538086,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
46.205509185791016,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
46.205509185791016,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
46.205509185791016,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
46.205509185791016,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
47.24336624145508,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
47.24336624145508,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
47.24336624145508,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
47.24336624145508,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
48.29542922973633,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
48.29542922973633,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
48.29542922973633,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
48.29542922973633,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
49.3493766784668,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
49.3493766784668,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
49.3493766784668,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
49.3493766784668,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
50.405128479003906,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
50.405128479003906,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
50.405128479003906,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
50.405128479003906,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
51.46761703491211,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
51.46761703491211,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
51.46761703491211,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
51.46761703491211,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
52.51654052734375,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
52.51654052734375,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
52.51654052734375,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
52.51654052734375,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
53.57061767578125,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
53.57061767578125,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
53.57061767578125,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
53.57061767578125,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
54.637752532958984,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
54.637752532958984,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
54.637752532958984,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
54.637752532958984,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
55.687713623046875,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
55.687713623046875,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
55.687713623046875,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
55.687713623046875,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
56.739990234375,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
56.739990234375,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
56.739990234375,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
56.739990234375,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
57.80998611450195,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
57.80998611450195,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
57.80998611450195,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
57.80998611450195,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
58.86460494995117,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
58.86460494995117,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
58.86460494995117,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
58.86460494995117,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
59.89250946044922,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
59.89250946044922,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
59.89250946044922,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
59.89250946044922,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
60.92783737182617,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
60.92783737182617,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
60.92783737182617,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
60.92783737182617,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
61.9769172668457,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
61.9769172668457,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
61.9769172668457,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
61.9769172668457,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
63.02817916870117,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
63.02817916870117,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
63.02817916870117,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
63.02817916870117,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
64.07916259765625,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
64.07916259765625,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
64.07916259765625,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
64.07916259765625,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
65.1345443725586,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
65.1345443725586,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
65.1345443725586,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
65.1345443725586,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
66.19213104248047,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
66.19213104248047,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
66.19213104248047,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
66.19213104248047,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
67.2477798461914,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
67.2477798461914,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
67.2477798461914,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
67.2477798461914,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
68.33171081542969,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
68.33171081542969,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
68.33171081542969,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
68.33171081542969,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
69.39466094970703,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
69.39466094970703,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
69.39466094970703,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
69.39466094970703,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
70.4625473022461,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
70.4625473022461,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
70.4625473022461,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
70.4625473022461,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
71.55683135986328,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
71.55683135986328,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
71.55683135986328,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
71.55683135986328,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
72.63191223144531,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
72.63191223144531,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
72.63191223144531,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
72.63191223144531,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
73.71379852294922,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
73.71379852294922,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
73.71379852294922,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
73.71379852294922,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
74.8016357421875,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
74.8016357421875,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
74.8016357421875,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
74.8016357421875,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
75.86062622070312,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
75.86062622070312,Tristana Bot,ORDER,1,False,BOTTOM,0,0,0,0,,-1.0,0
75.86062622070312,Fizz Bot,CHAOS,1,False,MIDDLE,0,0,0,0,,-1.0,0
75.86062622070312,Lux Bot,CHAOS,1,False,UTILITY,0,0,0,0,,-1.0,0
76.91634368896484,JackDaCoc#NA1,ORDER,1,False,NONE,0,0,0,0,500.0,1.0,0
